Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$16,414,767",RV,Sony Pictures Releasing,"April 28, 2006 (Domestic)",PG,1 hr 39 min,,"Bob Munro and his dysfunctional family rent an RV for a road trip to the Colorado Rockies, where they must ultimately contend with a bizarre community of campers.","['Robin Williams', 'Cheryl Hines', 'Kristin Chenoweth', 'JoJo']","['Barry Sonnenfeld', 'Geoff Rodkey', 'Lucy Fisher', 'Douglas Wick', 'James Newton Howard', 'Fred Murphy', 'Kevin Tent', 'Michael S. Bolton']"
"$16,310,058",The Shaggy Dog,Walt Disney Studios Motion Pictures,"March 10, 2006 (Domestic)",PG,1 hr 38 min,Comedy Family Fantasy,A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.,"['Tim Allen', 'Kristin Davis', 'Craig Kilborn', 'Zena Grey']","['Brian Robbins', 'Cormac Wibberley', 'Marianne Wibberley', 'Geoff Rodkey', 'Jack Amiel', 'Michael Begler', 'Bill Walsh', 'Lillie Hayward', 'Don Tait', 'Tim Allen', 'David Hoberman', 'Alan Menken', 'Gabriel Beristain', 'Ned Bastille', 'Leslie McDonald']"
"$19,076,261",Date Movie,Twentieth Century Fox,"February 16, 2006 (APAC, LATAM)",PG-13,1 hr 23 min,,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.","['Alyson Hannigan', 'Adam Campbell', 'Fred Willard', 'Jennifer Coolidge']","['Aaron Seltzer', 'Jason Friedberg', 'Jason Friedberg', 'Aaron Seltzer', 'Jason Friedberg', 'Paul Schiff', 'David Kitay', 'Shawn Maurer', 'Paul Hirsch', 'William A. Elliott']"
"$202,000",Volver,Sony Pictures Classics,"March 17, 2006 (Spain)",R,2 hr 1 min,Comedy Drama,"After her death, a mother returns to her home town in order to fix the situations she couldn't resolve during her life.","['Penélope Cruz', 'Carmen Maura', 'Lola Dueñas', 'Blanca Portillo']","['Pedro Almodóvar', 'Pedro Almodóvar', 'Esther García', 'Alberto Iglesias', 'José Luis Alcaine', 'José Salcedo', 'Salvador Parra']"
"$29,002,002",Jackass Number Two,Paramount Pictures,"September 22, 2006 (Domestic)",R,1 hr 32 min,,"Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.","['Johnny Knoxville', 'Steve-O', 'Chris Pontius', 'Bam Margera']","['Jeff Tremaine', 'Jeff Tremaine', 'Johnny Knoxville', 'Bam Margera', 'Steve-O', 'Chris Pontius', 'Ryan Dunn', ""Jason 'Wee Man' Acuña"", 'Preston Lacy', 'Dave England', 'Ehren McGhehey', 'Mark Lewman', 'Dimitry Elyashkevich', 'Al Walker', 'Brandon DiCamillo', 'Darrin Prescott', 'David Weathers', 'Gary Leffew', 'Jeffrey Ross', 'Juicy J', 'Loomis Fall', 'Scott Rogers', 'Sean Cliver', 'Spike Jonze', 'Thor Drake', 'Whitey McConnaughy', 'Spike Jonze', 'Johnny Knoxville', 'Jeff Tremaine', 'Sam Spiegel', 'Dimitry Elyashkevich', 'Seth Casriel', 'Matthew Probst', 'Scott Simmons']"
,French Fried Vacation 3: Friends Forever,,"February 1, 2006 (EMEA)",,1 hr 37 min,Comedy,Movie about friends who reunite after 20 years and a lot of things have changed.,"['Josiane Balasko', 'Michel Blanc', 'Marie-Anne Chazel', 'Christian Clavier']","['Patrice Leconte', 'Josiane Balasko', 'Michel Blanc', 'Marie-Anne Chazel', 'Christian Clavier', 'Gérard Jugnot', 'Thierry Lhermitte', 'Christian Fechner', 'Étienne Perruchon', 'Jean-Marie Dreujou', 'Joëlle Hache', 'Ivan Maussion']"
"$568,641",Pan's Labyrinth,Picturehouse,"October 11, 2006 (Spain)",R,1 hr 58 min,,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.","['Ivana Baquero', 'Ariadna Gil', 'Sergi López', 'Maribel Verdú']","['Guillermo del Toro', 'Guillermo del Toro', 'Álvaro Augustin', 'Alfonso Cuarón', 'Guillermo del Toro', 'Bertha Navarro', 'Frida Torresblanco', 'Javier Navarrete', 'Guillermo Navarro', 'Bernat Vilaplana', 'Eugenio Caballero']"
"$13,635,463",Firewall,Warner Bros.,"February 10, 2006 (Domestic)",PG-13,1 hr 45 min,Action Crime Thriller,"A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom.","['Harrison Ford', 'Virginia Madsen', 'Paul Bettany', 'Carly Schroeder']","['Richard Loncraine', 'Joe Forte', 'Armyan Bernstein', 'Basil Iwanyk', 'Jon Shestack', 'Alexandre Desplat', 'Marco Pontecorvo', 'Jim Page', 'Brian Morris']"
"$19,556,099",Hostel,Lionsgate Films,"January 6, 2006 (Domestic, EMEA)",R,1 hr 34 min,,"Three backpackers head to a Slovak city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.","['Jay Hernandez', 'Derek Richardson', 'Eythor Gudjonsson', 'Barbara Nedeljakova']","['Eli Roth', 'Eli Roth', 'Chris Briggs', 'Mike Fleiss', 'Eli Roth', 'Nathan Barr', 'Milan Chadima', 'George Folsey Jr.', 'Franco-Giacomo Carbone']"
"$14,367,854",The Sentinel,Twentieth Century Fox,"April 20, 2006 (APAC)",PG-13,1 hr 48 min,Action Crime Thriller,A Secret Service agent is framed as the mole in an assassination attempt on the President. He must clear his name and foil another assassination attempt while on the run from a Secret Service Protective Intelligence Division agent.,"['Michael Douglas', 'Kiefer Sutherland', 'Kim Basinger', 'Eva Longoria']","['Clark Johnson', 'George Nolfi', 'Gerald Petievich', 'Michael Douglas', 'Marcy Drogin', 'Arnon Milchan', 'Christophe Beck', 'Gabriel Beristain', 'Cindy Mollo', 'Andrew McAlpine']"
"$184,000",Curse of the Golden Flower,Sony Pictures Classics,"December 11, 2006 (China)",R,1 hr 54 min,Action Drama Romance,"During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself.","['Chow Yun-Fat', 'Gong Li', 'Jay Chou', 'Ye Liu']","['Yimou Zhang', 'Zhihong Bian', 'Yu Cao', 'Nan Wu', 'Yimou Zhang', 'William Kong', 'Weiping Zhang', 'Yimou Zhang', 'Shigeru Umebayashi', 'Xiaoding Zhao', 'Long Cheng', 'Tingxiao Huo']"
"$223,000",The Lives of Others,Sony Pictures Classics,"March 23, 2006 (Germany)",R,2 hr 17 min,,"In 1984 East Berlin, an agent of the secret police conducting surveillance on a writer and his lover finds himself becoming increasingly absorbed by their lives.","['Ulrich Mühe', 'Martina Gedeck', 'Sebastian Koch', 'Ulrich Tukur']","['Florian Henckel von Donnersmarck', 'Florian Henckel von Donnersmarck', 'Quirin Berg', 'Max Wiedemann', 'Stéphane Moucha', 'Gabriel Yared', 'Hagen Bogdanski', 'Patricia Rommel', 'Silke Buhr']"
"$11,478,360",United 93,Universal Pictures,"April 28, 2006 (Domestic)",R,1 hr 51 min,,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.","['David Alan Basche', 'Olivia Thirlby', 'Liza Colón-Zayas', 'J.J. Johnson']","['Paul Greengrass', 'Paul Greengrass', 'Tim Bevan', 'Eric Fellner', 'Paul Greengrass', 'Lloyd Levin', 'John Powell', 'Barry Ackroyd', 'Clare Douglas', 'Richard Pearson', 'Christopher Rouse', 'Dominic Watkins']"
"$18,044,396",Lady in the Water,Warner Bros.,"July 20, 2006 (Thailand)",PG-13,1 hr 50 min,,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.","['Paul Giamatti', 'Bryce Dallas Howard', 'Jeffrey Wright', 'Bob Balaban']","['M. Night Shyamalan', 'M. Night Shyamalan', 'Sam Mercer', 'M. Night Shyamalan', 'James Newton Howard', 'Christopher Doyle', 'Barbara Tulliver', 'Martin Childs']"
"$20,825,300",The Grudge 2,Sony Pictures Releasing,"October 13, 2006 (Domestic)",PG-13,1 hr 42 min,,Three interwoven stories about a terrible curse. A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo; a mean high school prank goes horribly wrong; a woman with a deadly secret moves into a Chicago apartment building.,"['Amber Tamblyn', 'Edison Chen', 'Arielle Kebbel', 'Sarah Michelle Gellar']","['Takashi Shimizu', 'Stephen Susco', 'Takashi Shimizu', 'Takashige Ichise', 'Sam Raimi', 'Rob Tapert', 'Christopher Young', 'Katsumi Yanagijima', 'Jeff Betancourt', 'Iwao Saitô']"
"$501,003",Children of Men,Universal Pictures,"September 22, 2006 (United Kingdom)",R,1 hr 49 min,,"In 2027, in a chaotic world in which women have somehow become infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.","['Julianne Moore', 'Clive Owen', 'Chiwetel Ejiofor', 'Michael Caine']","['Alfonso Cuarón', 'Alfonso Cuarón', 'Timothy J. Sexton', 'David Arata', 'Mark Fergus', 'Hawk Ostby', 'P.D. James', 'Marc Abraham', 'Eric Newman', 'Hilary Shor', 'Iain Smith', 'Tony Smith', 'John Tavener', 'Emmanuel Lubezki', 'Alfonso Cuarón', 'Alex Rodríguez', 'Jim Clay', 'Geoffrey Kirkland']"
"$15,708,512",The Hills Have Eyes,Fox Searchlight,"March 10, 2006 (Domestic, EMEA)",R,1 hr 47 min,,A traveling family falls victim to a group of mutated cannibals in a desert far away from civilization.,"['Ted Levine', 'Kathleen Quinlan', 'Dan Byrd', 'Emilie de Ravin']","['Alexandre Aja', 'Wes Craven', 'Alexandre Aja', 'Grégory Levasseur', 'Wes Craven', 'Peter Locke', 'Marianne Maddalena', 'tomandandy', 'Maxime Alexandre', 'Baxter', 'Joseph C. Nemec III']"
"$14,703,405",Curious George,Universal Pictures,"February 10, 2006 (Domestic)",,1 hr 27 min,Adventure Animation Comedy Family,"The Man in the Yellow Hat is an oddball museum employee who looks after his pet monkey, an inquisitive and wonderful creature whose enthusiasm often gets the best of him.","['Will Ferrell', 'Drew Barrymore', 'Eugene Levy', 'Frank Welker']","[""Matthew O'Callaghan"", 'Ken Kaufman', 'Ken Kaufman', 'Mike Werb', 'Margret Rey', 'H.A. Rey', 'Ron Howard', 'David Kirschner', 'Jon Shapiro', 'Heitor Pereira', 'Julie Rogers', 'Yarrow Cheney']"
"$14,276,534",John Tucker Must Die,Twentieth Century Fox,"July 28, 2006 (Domestic)",PG-13,1 hr 29 min,,Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.,"['Jesse Metcalfe', 'Ashanti', 'Arielle Kebbel', 'Sophia Bush']","['Betty Thomas', 'Jeff Lowell', 'Michael Birnbaum', 'Bob Cooper', 'Richard Gibbs', 'Anthony B. Richmond', 'Matt Friedman', 'Marcia Hinds']"
"$89,097",Letters from Iwo Jima,Warner Bros.,"December 9, 2006 (Japan)",R,2 hr 21 min,,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ryô Kase']","['Clint Eastwood', 'Iris Yamashita', 'Iris Yamashita', 'Paul Haggis', 'Tadamichi Kuribayashi', 'Tsuyoko Yoshido', 'Clint Eastwood', 'Robert Lorenz', 'Steven Spielberg', 'Kyle Eastwood', 'Michael Stevens', 'Tom Stern', 'Joel Cox', 'Gary Roach', 'Henry Bumstead', 'James J. Murakami']"
,Tales from Earthsea,,"July 29, 2006 (Japan)",PG-13,1 hr 55 min,Adventure Animation Fantasy,"In a mythical land, a man and a young boy investigate a series of unusual occurrences.","['Timothy Dalton', 'Willem Dafoe', 'Mariska Hargitay', ""Jun'ichi Okada""]","['Gorô Miyazaki', 'Ursula K. Le Guin', 'Gorô Miyazaki', 'Keiko Niwa', 'Hayao Miyazaki', 'Stephen Alpert', 'Javier Ponton', 'Toshio Suzuki', 'Tamiya Terashima', 'Atsushi Okui', 'Hidenori Shibahara', 'Atsushi Tamura', 'Junji Yabuta', 'Takeshi Seyama']"
"$10,564,000",Fearless,Rogue Pictures,"January 26, 2006 (China, APAC)",PG-13,1 hr 44 min,Action Biography Drama,"A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","['Jet Li', 'Li Sun', 'Yong Dong', 'Yun Qu']","['Ronny Yu', 'Chris Chow', 'Richard Epcar', 'Chi-Long To', 'Bin Wang', 'Bo-Chu Chui', 'William Kong', 'Jet Li', 'Buting Yang', 'Ronny Yu', 'Shigeru Umebayashi', 'Hang-Sang Poon', 'Virginia Katz', 'Richard Learoyd', 'Kwok-Keung Mak']"
"$21,607,203",When a Stranger Calls,Screen Gems,"February 3, 2006 (Domestic)",PG-13,1 hr 27 min,,"During a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller.","['Camilla Belle', 'Tommy Flanagan', 'Katie Cassidy', 'Tessa Thompson']","['Simon West', 'Jake Wade Wall', 'Steve Feke', 'Fred Walton', 'John Davis', 'Wyck Godfrey', 'Ken Lemberger', 'Jim Dooley', 'Peter Menzies Jr.', 'Jeff Betancourt', 'Jon Gary Steele']"
"$12,775,000",Take the Lead,New Line Cinema,"April 6, 2006 (LATAM, EMEA)",PG-13,1 hr 58 min,Drama Music,"A dance teacher offers to conduct detention for a group of misfit students by teaching them ballroom dancing. He overcomes their insecurities and prejudices, to enter them in a dance competition.","['Antonio Banderas', 'Rob Brown', 'Yaya DaCosta', 'Alfre Woodard']","['Liz Friedlander', 'Dianne Houston', 'Christopher Godsick', 'Michelle Grace', 'Diane Nabatoff', 'Swizz Beatz', 'Aaron Zigman', 'Alex Nepomniaschy', 'Robert Ivison', 'Paul D. Austerberry']"
"$10,245,190",Flags of Our Fathers,DreamWorks,"October 20, 2006 (Domestic)",R,2 hr 15 min,,"The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II.","['Ryan Phillippe', 'Barry Pepper', 'Joseph Cross', 'Jesse Bradford']","['Clint Eastwood', 'William Broyles Jr.', 'Paul Haggis', 'James Bradley', 'Ron Powers', 'Clint Eastwood', 'Robert Lorenz', 'Steven Spielberg', 'Clint Eastwood', 'Tom Stern', 'Joel Cox', 'Henry Bumstead']"
"$11,855,260",16 Blocks,Warner Bros.,"March 3, 2006 (Domestic)",PG-13,1 hr 42 min,Action Drama Thriller,"An aging alcoholic cop is assigned the task of escorting a witness from police custody to a courthouse 16 blocks away. There are, however, chaotic forces at work that prevent them from making it in one piece.","['Bruce Willis', 'Yasiin Bey', 'David Morse', 'Jenna Stern']","['Richard Donner', 'Richard Wenk', 'Randall Emmett', 'Avi Lerner', 'Arnold Rifkin', 'John Thompson', 'Jim Van Wyck', 'Klaus Badelt', 'Glen MacPherson', 'Steve Mirkovich', 'Arvinder Greywal', 'Derrick Hinman']"
"$19,656,429",The Benchwarmers,Revolution Studios,"April 7, 2006 (Domestic)",PG-13,1 hr 25 min,,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard children's Little League squads.,"['David Spade', 'Jon Heder', 'Rob Schneider', 'Jon Lovitz']","['Dennis Dugan', 'Allen Covert', 'Nick Swardson', 'Jack Giarraputo', 'Adam Sandler', 'Waddy Wachtel', 'Thomas E. Ackerman', 'Peck Prior', 'Sandy S. Solowitz', 'Perry Andelin Blake']"
"$30,030,661",Madea's Family Reunion,Lionsgate Films,"February 24, 2006 (Domestic)",PG-13,1 hr 47 min,,"While planning her family reunion, a pistol-packing grandma must contend with other dramas, including her love-troubled nieces and the runaway who was placed in her care.","['Tyler Perry', 'Blair Underwood', 'Lynn Whitfield', 'Boris Kodjoe']","['Tyler Perry', 'Tyler Perry', 'Tyler Perry', 'Reuben Cannon', 'Tyler Perry', 'Elvin Ross', 'Toyomichi Kurita', 'John Carter', 'Ina Mayhew']"
"$13,850,000",Snakes on a Plane,New Line Cinema,"August 17, 2006 (EMEA, LATAM)",R,1 hr 45 min,,"An FBI agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.","['Samuel L. Jackson', 'Julianna Margulies', 'Nathan Phillips', 'Rachel Blanchard']","['David R. Ellis', 'John Heffernan', 'Sebastian Gutierrez', 'David Dalessandro', 'John Heffernan', 'Craig Berenson', 'Don Granger', 'Gary Levinsohn', 'Jason Linn', 'Cathy Pallo', 'Mark Allan Staubach', 'Trevor Rabin', 'Adam Greenberg', 'Howard E. Smith', 'Jaymes Hinkle']"
"$8,603,460",My Super Ex-Girlfriend,Twentieth Century Fox,"July 20, 2006 (Australia)",PG-13,1 hr 36 min,Comedy Romance Sci-Fi,"When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell.","['Uma Thurman', 'Luke Wilson', 'Anna Faris', 'Rainn Wilson']","['Ivan Reitman', 'Don Payne', 'Arnon Milchan', 'Gavin Polone', 'Teddy Castellucci', 'Don Burgess', 'Wendy Greene Bricmont', 'Sheldon Kahn', 'Jane Musky']"
"$5,361,050",Marie Antoinette,Sony Pictures Releasing,"May 24, 2006 (EMEA)",PG-13,2 hr 3 min,,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.","['Kirsten Dunst', 'Jason Schwartzman', 'Rip Torn', 'Steve Coogan']","['Sofia Coppola', 'Sofia Coppola', 'Sofia Coppola', 'Ross Katz', ""Dustin O'Halloran"", 'Lance Acord', 'Sarah Flack', 'K.K. Barrett']"
,Limit of Love: Umizaru,,"May 6, 2006 (Japan)",,1 hr 57 min,Action Drama,"A small team of Coast Guard divers, including Daisuke, rappels onto the ship from a helicopter and begins to evacuate the panicked passengers. Then Daisuke finds a familiar face - Kanna. They had a tiff the night before about their wedding plans - Kanna had already made her dress, while Daisuke was still reluctant to propose - and she left for Tokyo, feeling like a fool. Now she see Daisuke in a different, more heroic light - but before they can properly reconcile, she has to evacuate, while Daisuke searches for stray passengers. He finds two - a pregnant woman (Ohtsuka Nene) and an excitable man (Fukikoshi Mitsuru) who reluctant to leave his expensive foreign car. Through a series of mishaps, Daisuke, his pal and fellow diver Tetsuya (Sato Ryuta), and the two passengers end up trapped on the ship, as the water seeps in from below and the flames roar above. The Coast Guard swings into action to save this quartet, but despite the presence of dozens of Guardsmen, the rescue operation does not go smoothly. Who can save them? (Source: Asian Wiki)","['Hideaki Itô', 'Ai Katô', 'Ryûta Satô', 'Nene Ôtsuka']","['Eiichirô Hasumi', 'Shûhô Satô', 'Yasushi Fukuda', 'Chikahiro Ando', 'Juichi Uehara', 'Naoki Satô']"
"$17,031,122",Invincible,Walt Disney Studios Motion Pictures,"August 25, 2006 (Domestic)",PG,1 hr 45 min,Biography Drama Sport,"Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976.","['Mark Wahlberg', 'Greg Kinnear', 'Elizabeth Banks', 'Kevin Conway']","['Ericson Core', 'Brad Gann', 'Mark Ciardi', 'Gordon Gray', 'Ken Mok', 'Mark Isham', 'Ericson Core', 'Gerald B. Greenberg', 'Sarah Knowles']"
"$10,730,372",She's the Man,DreamWorks,"March 17, 2006 (Domestic)",PG-13,1 hr 45 min,,"When her brother decides to ditch for a couple weeks, Viola heads over to his elite boarding school, disguised as him, and proceeds to fall for his school's star soccer player, and soon learns she's not the only one with romantic troubles.","['Amanda Bynes', 'Laura Ramsey', 'Channing Tatum', 'Vinnie Jones']","['Andy Fickman', 'Ewan Leslie', 'Karen McCullah', 'Kirsten Smith', 'Ewan Leslie', 'Ewan Leslie', 'Lauren Shuler Donner', 'Nathan Wang', 'Greg Gardiner', 'Michael Jablow', 'David J. Bomba']"
"$7,031,921",Lucky Number Slevin,MGM,"February 24, 2006 (United Kingdom)",R,1 hr 50 min,Crime Drama Thriller,"A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses. Under constant surveillance by Detective Brikowski and assassin Goodkat, he must get them before they get him.","['Josh Hartnett', 'Ben Kingsley', 'Morgan Freeman', 'Lucy Liu']","['Paul McGuigan', 'Jason Smilovic', 'Christopher Eberts', 'Andreas Grosch', 'Kia Jam', 'Robert Kravis', 'Tyler Mitchell', 'Anthony Rhulen', 'Chris Roberts', 'J. Ralph', 'Peter Sova', 'Andrew Hulme', 'François Séguin']"
"$8,432,465",The Ant Bully,Warner Bros.,"July 28, 2006 (Domestic)",PG,1 hr 28 min,,"After Lucas Nickle floods an ant colony with his water gun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins.","['Paul Giamatti', 'Nicolas Cage', 'Julia Roberts', 'Meryl Streep']","['John A. Davis', 'John A. Davis', 'John Nickle', 'John A. Davis', 'Gary Goetzman', 'Tom Hanks', 'John Debney', 'Ken Mitchroney', 'Jon Price', 'Barry E. Jackson']"
"$13,411,093",Stranger Than Fiction,Sony Pictures Releasing,"November 10, 2006 (Domestic)",PG-13,1 hr 53 min,,"I.R.S. auditor Harold Crick suddenly finds his mundane Chicago life to be the subject of narration only he can hear: narration that begins to affect his entire existence, from his work to his love life to his death.","['Will Ferrell', 'Emma Thompson', 'Dustin Hoffman', 'Queen Latifah']","['Marc Forster', 'Zach Helm', 'Lindsay Doran', 'Britt Daniel', 'Brian Reitzell', 'Roberto Schaefer', 'Matt Chesse', 'Kevin Thompson']"
"$19,150,000",The Texas Chainsaw Massacre: The Beginning,New Line Cinema,"October 6, 2006 (3 markets)",R,1 hr 31 min,,"Before being sent to serve in Vietnam, two brothers and their girlfriends take one last road trip, but when they get into an accident, a terrifying experience will take them to a secluded house of horrors, with a chainsaw-wielding killer.","['Jordana Brewster', 'Matt Bomer', 'Diora Baird', 'Taylor Handley']","['Jonathan Liebesman', 'Sheldon Turner', 'Sheldon Turner', 'David J. Schow', 'Michael Bay', 'Mike Fleiss', 'Andrew Form', 'Brad Fuller', 'Kim Henkel', 'Tobe Hooper', 'Steve Jablonsky', 'Lukas Ettlin', 'Jonathan Chibnall', 'Jim May', 'Joel Negron', 'Marco Rubeo']"
,Doomsday: The Sinking of Japan,,"July 15, 2006 (Japan)",,2 hr 15 min,Adventure Drama Sci-Fi Thriller,Japan will sink down to the deep sea. The governments only hope is evacuate all Japanese to some other countries.,"['Tsuyoshi Kusanagi', 'Kô Shibasaki', 'Etsushi Toyokawa', 'Mao Daichi']","['Shinji Higuchi', 'Sakyô Komatsu', 'Masato Katô', 'Toshiaki Nakazawa', 'Tarô Iwashiro', 'Taro Kawazu', 'Hiroshi Okuda', 'Yasuaki Harada']"
"$414,487",Notes on a Scandal,Fox Searchlight,"December 25, 2006 (Domestic)",R,1 hr 32 min,Crime Drama Romance Thriller,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her fifteen-year-old students. However, her intentions with this new ""friend"" also go well beyond a platonic friendship.","['Cate Blanchett', 'Judi Dench', 'Andrew Simpson', 'Tom Georgeson']","['Richard Eyre', 'Patrick Marber', 'Zoë Heller', 'Robert Fox', 'Scott Rudin', 'Philip Glass', 'Chris Menges', 'John Bloom', 'Antonia Van Drimmelen', 'Tim Hatley']"
"$281,330",An Inconvenient Truth,Paramount Classics,"May 24, 2006 (Domestic)",PG,1 hr 36 min,Documentary,"Filmmaker Davis Guggenheim follows Al Gore on the lecture circuit, as the former presidential candidate campaigns to raise public awareness of the dangers of global warming and calls for immediate action to curb its destructive effects on the environment.","['Al Gore', 'Billy West', 'George Bush', 'George W. Bush']","['Davis Guggenheim', 'Al Gore', 'Lawrence Bender', 'Scott Z. Burns', 'Laurie Lennard', 'Michael Brook', 'Davis Guggenheim', 'Robert Richman', 'Jay Cassidy', 'Dan Swietlik']"
"$10,005,895",The Black Dahlia,Universal Pictures,"September 15, 2006 (Domestic, EMEA)",R,2 hr 1 min,,"Two policemen see their personal and professional lives fall apart in the wake of the ""Black Dahlia"" Elizabeth Short murder investigation.","['Josh Hartnett', 'Aaron Eckhart', 'Scarlett Johansson', 'Hilary Swank']","['Brian De Palma', 'Josh Friedman', 'James Ellroy', 'Rudy Cohen', 'Moshe Diamant', 'Avi Lerner', 'Art Linson', 'Mark Isham', 'Vilmos Zsigmond', 'Bill Pankow', 'Dante Ferretti']"
"$142,899",The Last King of Scotland,Fox Searchlight,"February 14, 2006 (Switzerland)",R,2 hr 3 min,,Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.,"['James McAvoy', 'Forest Whitaker', 'Gillian Anderson', 'Kerry Washington']","['Kevin Macdonald', 'Peter Morgan', 'Jeremy Brock', 'Giles Foden', 'David Fox', 'Lisa Bryer', 'Andrea Calderwood', 'Charles Steel', 'Alex Heffes', 'Anthony Dod Mantle', 'Justine Wright', 'Michael Carlin']"
,Suite Dreams,,"January 14, 2006 (Japan)",,2 hr 16 min,Comedy Drama Romance,"New Year's Eve at a posh hotel and all should be shipshape. It is not. There is the traditional party, an official ceremony, entertainment and a special dinner planned and yet there is trouble everywhere. An Animal is on the loose, a politician to protect, a prostitute to handle, a bellhop to focus and a few things more.","['Koji Yakusho', 'Takako Matsu', 'Kôichi Satô', 'Shingo Katori']","['Kôki Mitani', 'Kôki Mitani', 'Minami Ichikawa', 'Chihiro Kameyama', 'Yasushi Ogawa', 'Yumiko Shigeoka', 'Yoshishige Shimatani', 'Yûsuke Honma', 'Hideo Yamamoto', 'Sôichi Ueno', 'Yôhei Taneda']"
,Death Note: The Last Name,,"November 2, 2006 (Hong Kong)",,2 hr 21 min,Adventure Crime Drama Fantasy Mystery Thriller,"Picking up where the first one leaves off, Light joins the task force searching for Kira in an effort to avert suspicion from himself---and get rid of L.","['Tatsuya Fujiwara', ""Ken'ichi Matsuyama"", 'Erika Toda', 'Nana Katase']","['Shûsuke Kaneko', 'Tsugumi Ôba', 'Takeshi Obata', 'Tetsuya Oishi', 'Takahiro Satô', 'Kenji Kawai', 'Kenji Takama', 'Yôsuke Yafune']"
"$12,001,256",Deck the Halls,Twentieth Century Fox,"November 22, 2006 (LATAM, Domestic)",PG,1 hr 33 min,Comedy Family,Two neighbors have it out after one of them decorates his house for the holidays so brightly that it can be seen from space.,"['Matthew Broderick', 'Danny DeVito', 'Kristin Chenoweth', 'Kristin Davis']","['John Whitesell', 'Matt Corman', 'Chris Ord', 'Don Rhymer', 'Michael Costigan', 'Arnon Milchan', 'John Whitesell', 'George S. Clinton', 'Mark Irwin', 'Paul Hirsch', 'James Start', 'Bill Brzeski']"
"$8,025,000",The Nativity Story,New Line Cinema,"November 30, 2006 (LATAM, APAC)",PG,1 hr 41 min,,A drama that focuses on the period in Mary and Joseph's life where they journeyed to Bethlehem for the birth of Jesus.,"['Keisha Castle-Hughes', 'Shohreh Aghdashloo', 'Oscar Isaac', 'Hiam Abbass']","['Catherine Hardwicke', 'Mike Rich', 'Marty Bowen', 'Wyck Godfrey', 'Mychael Danna', 'Elliot Davis', 'Guillermo Navarro', 'Robert K. Lambert', 'Stuart Levy', 'Stefano Maria Ortolani']"
"$6,114,264",We Are Marshall,Warner Bros.,"December 22, 2006 (Domestic)",PG,2 hr 11 min,Drama Sport,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.","['Matthew McConaughey', 'Matthew Fox', 'Anthony Mackie', 'David Strathairn']","['McG', 'Jamie Linden', 'Cory Helms', 'Jamie Linden', 'Basil Iwanyk', 'McG', 'Christophe Beck', 'Shane Hurlbut', 'Gregg London', 'Priscilla Nedd-Friendly', 'Tom Meyer']"
