Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$90,872",Lone Survivor,Universal Pictures,"December 25, 2013 (Domestic)",R,2 hr 1 min,,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.","['Mark Wahlberg', 'Taylor Kitsch', 'Emile Hirsch', 'Ben Foster']","['Peter Berg', 'Peter Berg', 'Marcus Luttrell', 'Patrick Robinson', 'Sarah Aubrey', 'Peter Berg', 'Randall Emmett', 'Akiva Goldsman', 'Vitaly Grigoriants', 'Norton Herrick', 'Stephen Levinson', 'Barry Spikings', 'Mark Wahlberg', 'Explosions in the Sky', 'Steve Jablonsky', 'Tobias A. Schliessler', 'Colby Parker Jr.', 'Tom Duffield']"
"$32,055,177",Jackass Presents: Bad Grandpa,Paramount Pictures,"October 23, 2013 (United Kingdom)",R,1 hr 32 min,,"86-year-old Irving Zisman takes a trip from Nebraska to North Carolina to take his 8 year-old grandson, Billy, back to his real father.","['Johnny Knoxville', 'Jackson Nicoll', 'Gregorio', 'Georgina Cates']","['Jeff Tremaine', 'Johnny Knoxville', 'Spike Jonze', 'Jeff Tremaine', 'Fax Bahr', 'Adam Small', 'Johnny Knoxville', 'Spike Jonze', 'Jeff Tremaine', 'Derek Freda', 'Spike Jonze', 'Johnny Knoxville', 'Jeff Tremaine', 'Kool G. Murder', 'Sam Spiegel', 'Dimitry Elyashkevich', 'Seth Casriel', 'Matthew Kosinski', 'Matthew Probst']"
"$9,910,310",47 Ronin,Universal Pictures,"December 6, 2013 (Japan)",PG-13,2 hr 8 min,,A band of samurai sets out to avenge the death and dishonor of their master at the hands of a ruthless shogun.,"['Keanu Reeves', 'Hiroyuki Sanada', 'Kô Shibasaki', 'Tadanobu Asano']","['Carl Rinsch', 'Chris Morgan', 'Hossein Amini', 'Chris Morgan', 'Walter Hamada', 'Pamela Abdy', 'Eric McLeod', 'Ilan Eshkeri', 'John Mathieson', 'Stuart Baird', 'Travis Hancock', 'Jan Roelfs']"
"$18,048,422",RED 2,Lionsgate Films,"July 18, 2013 (APAC, EMEA)",PG-13,1 hr 56 min,,Retired CIA agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,"['Bruce Willis', 'Helen Mirren', 'John Malkovich', 'Anthony Hopkins']","['Dean Parisot', 'Jon Hoeber', 'Erich Hoeber', 'Warren Ellis', 'Cully Hamner', 'Lorenzo di Bonaventura', 'Mark Vahradian', 'Alan Silvestri', 'Enrique Chediak', 'Don Zimmerman', 'Jim Clay']"
"$28,402,310",Mama,Universal Pictures,"January 17, 2013 (EMEA, APAC)",PG-13,1 hr 40 min,,"After a young couple take in their two nieces, they suspect that a supernatural spirit named Mama has latched onto their family.","['Jessica Chastain', 'Nikolaj Coster-Waldau', 'Megan Charpentier', 'Isabelle Nélisse']","['Andy Muschietti', 'Andy Muschietti', 'Barbara Muschietti', 'Neil Cross', 'Andy Muschietti', 'Barbara Muschietti', 'J. Miles Dale', 'Barbara Muschietti', 'Fernando Velázquez', 'Antonio Riestra', 'Michele Conroy', 'Anastasia Masaro']"
"$9,885,732",Escape Plan,Lionsgate Films,"October 9, 2013 (Philippines)",R,1 hr 55 min,Action Thriller,"When a structural-security authority finds himself set up and incarcerated in the world's most secret and secure prison, he has to use his skills to escape with help from the inside.","['Sylvester Stallone', 'Arnold Schwarzenegger', '50 Cent', ""Vincent D'Onofrio""]","['Mikael Håfström', 'Miles Chapman', 'Jason Keller', 'Miles Chapman', 'Robbie Brenner', 'Mark Canton', 'Remington Chase', 'Randall Emmett', 'Kevin King Templeton', 'Alex Heffes', 'Brendan Galvin', 'Elliot Greenberg', 'Barry Chusid']"
"$27,059,130",2 Guns,Universal Pictures,"August 1, 2013 (Thailand)",R,1 hr 49 min,,"Two hardened criminals get into trouble with the US border patrol after meeting with a Mexican drug lord, and then revelations start to unfold.","['Denzel Washington', 'Mark Wahlberg', 'Paula Patton', 'Bill Paxton']","['Baltasar Kormákur', 'Blake Masters', 'Steven Grant', 'Andrew Cosby', 'Randall Emmett', 'George Furla', 'Norton Herrick', 'Jacky Jhaj', 'Marc Platt', 'Ross Richie', 'Adam Siegel', 'Clinton Shorter', 'Oliver Wood', 'Michael Tronick', 'Beth Mickle']"
"$20,719,162",This Is the End,Sony Pictures Releasing,"June 12, 2013 (Domestic)",R,1 hr 47 min,,"Six Los Angeles celebrities are stuck in James Franco's house after a series of devastating events just destroyed the city. Inside, the group not only have to face the apocalypse, but themselves.","['James Franco', 'Jonah Hill', 'Seth Rogen', 'Jay Baruchel']","['Evan Goldberg', 'Seth Rogen', 'Seth Rogen', 'Evan Goldberg', 'Seth Rogen', 'Evan Goldberg', 'Seth Rogen', 'Jason Stone', 'Evan Goldberg', 'Evan Goldberg', 'Seth Rogen', 'James Weaver', 'Henry Jackman', 'Brandon Trost', 'Zene Baker', 'Chris L. Spellman']"
"$27,017,351",Ender's Game,Lionsgate Films,"October 24, 2013 (EMEA)",PG-13,1 hr 54 min,,"Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics, an insectoid alien race who had previously tried to invade Earth and had inflicted heavy losses on humankind.","['Harrison Ford', 'Asa Butterfield', 'Hailee Steinfeld', 'Abigail Breslin']","['Gavin Hood', 'Gavin Hood', 'Orson Scott Card', 'Orson Scott Card', 'Robert Chartoff', 'Lynn Hendee', 'Alex Kurtzman', 'Linda McDonough', 'Roberto Orci', 'Gigi Pritzker', 'Ed Ulbrich', 'Steve Jablonsky', 'Donald McAlpine', 'Lee Smith', 'Zach Staenberg', 'Sean Haworth', 'Ben Procter']"
"$20,817,053",Prisoners,Warner Bros.,"September 19, 2013 (EMEA, APAC)",R,2 hr 33 min,,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.","['Hugh Jackman', 'Jake Gyllenhaal', 'Viola Davis', 'Melissa Leo']","['Denis Villeneuve', 'Aaron Guzikowski', 'Kira Davis', 'Broderick Johnson', 'Adam Kolbrenner', 'Andrew A. Kosove', 'Jóhann Jóhannsson', 'Roger Deakins', 'Joel Cox', 'Gary Roach', 'Patrice Vermette']"
"$47,026,828",Jurassic Park,Universal Pictures,"June 11, 1993 (Domestic)",PG-13,2 hr 7 min,,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,"['Sam Neill', 'Laura Dern', 'Jeff Goldblum', 'Richard Attenborough']","['Steven Spielberg', 'Michael Crichton', 'Michael Crichton', 'David Koepp', 'Kathleen Kennedy', 'Gerald R. Molen', 'John Williams', 'Dean Cundey', 'Michael Kahn', 'Rick Carter']"
"$413,373",Saving Mr. Banks,Walt Disney Studios Motion Pictures,"November 29, 2013 (United Kingdom)",PG-13,2 hr 5 min,,"Author P.L. Travers reflects on her childhood after reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.","['Emma Thompson', 'Tom Hanks', 'Annie Rose Buckley', 'Colin Farrell']","['John Lee Hancock', 'Kelly Marcel', 'Sue Smith', 'Ian Collie', 'Alison Owen', 'Philip Steuer', 'Thomas Newman', 'John Schwartzman', 'Mark Livolsi', 'Michael Corenblith']"
"$20,353,967",Warm Bodies,Lionsgate Films,"January 31, 2013 (APAC, EMEA)",PG-13,1 hr 38 min,,"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.","['Nicholas Hoult', 'Teresa Palmer', 'John Malkovich', 'Lio Tipton']","['Jonathan Levine', 'Isaac Marion', 'Jonathan Levine', 'David Hoberman', 'Todd Lieberman', 'Bruna Papandrea', 'Marco Beltrami', 'Buck Sanders', 'Javier Aguirresarobe', 'Nancy Richardson', 'Martin Whist']"
"$112,224",Personal Tailor,China Lion Film Distribution,"December 19, 2013 (APAC, China)",,1 hr 58 min,Comedy Drama,A story centered on a company that grants wishes to people looking for a day away from their ordinary lives.,"['Baihe Bai', 'Nathaniel Boyd', 'Bingkun Cao', 'Jackie Chan']","['Xiaogang Feng', 'Shuo Wang', 'Albert Yeung', 'Shu Luan', 'Xiaoshi Zhao', 'Yang Xiao', 'Haiying Shi']"
"$5,281",So Young,China Lion Film Distribution,"April 25, 2013 (China)",,2 hr 11 min,Drama Romance,"A college freshman encounters new friends, romance, and adventure upon her arrival at campus.","['Mark You-Ting Chao', 'Geng Han', 'Zishan Yang', 'Shuying Jiang']","['Wei Zhao', 'Qiang Li', 'Yiwu Xin', 'Bohan Gong', 'Liming Ke', 'Qiang Zhang', 'Peng Dou', 'Ran Li', 'Chi Wai Chan']"
"$15,805,237",Free Birds,Relativity Media,"October 31, 2013 (EMEA, APAC)",PG,1 hr 31 min,,"A pair of turkeys discover a time machine and decide to use it to travel to the first Thanksgiving, to take turkeys off the menu forever.","['Woody Harrelson', 'Owen Wilson', 'Dan Fogler', 'Amy Poehler']","['Jimmy Hayward', 'Scott Mosier', 'Jimmy Hayward', 'David I. Stern', 'John J. Strauss', 'Owen Egerton', 'Russell Leigh Sharman', 'Scott Mosier', 'Dominic Lewis', 'Chris Cartagena', 'Kevin R. Adams']"
"$17,070,347",Gangster Squad,Warner Bros.,"January 9, 2013 (Belgium)",R,1 hr 53 min,,"It's 1949 Los Angeles, the city is run by gangsters and a malicious mobster, Mickey Cohen. Determined to end the corruption, John O'Mara assembles a team of cops, ready to take down the ruthless leader and restore peace to the city.","['Sean Penn', 'Ryan Gosling', 'Emma Stone', 'Giovanni Ribisi']","['Ruben Fleischer', 'Will Beall', 'Paul Lieberman', 'Dan Lin', 'Kevin McCormick', 'Michael Tadross', 'Steve Jablonsky', 'Dion Beebe', 'Alan Baumgarten', 'James Herbert', 'Maher Ahmad']"
"$7,846,426",Instructions Not Included,Lionsgate Films,"August 30, 2013 (Domestic)",PG-13,1 hr 55 min,Comedy Drama,A man who has made a new life for himself and the daughter left on his doorstep 6 years ago finds his family threatened when the birth mother resurfaces.,"['Eugenio Derbez', 'Karla Souza', 'Jessica Lindsey', 'Loreto Peralta']","['Eugenio Derbez', 'Guillermo Ríos', 'Leticia López Margalli', 'Eugenio Derbez', 'Guillermo Ríos', 'Leticia López Margalli', 'Oscar Orlando Torres', 'Gustavo Rodríguez', 'David Hernández Miranda', 'Eduardo Cisneros', 'Eugenio Derbez', 'Carlo Siliotto', 'Martín Boege', 'Andrés León Becker', 'Eugenio Derbez', 'Santiago Pérez Rocha León', 'Sandra Cabriada']"
"$128,435",Philomena,The Weinstein Company,"November 1, 2013 (EMEA)",PG-13,1 hr 38 min,,"A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.","['Judi Dench', 'Steve Coogan', 'Sophie Kennedy Clark', 'Mare Winningham']","['Stephen Frears', 'Steve Coogan', 'Jeff Pope', 'Martin Sixsmith', 'Steve Coogan', 'Tracey Seaward', 'Gabrielle Tana', 'Alexandre Desplat', 'Robbie Ryan', 'Valerio Bonelli', 'Alan Macdonald']"
"$612,064",Blue Jasmine,Sony Pictures Classics,"July 26, 2013 (Domestic)",PG-13,1 hr 38 min,Comedy Drama Romance,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks like a million dollars but isn't bringing money, peace or love.","['Cate Blanchett', 'Alec Baldwin', 'Peter Sarsgaard', 'Sally Hawkins']","['Woody Allen', 'Woody Allen', 'Letty Aronson', 'Stephen Tenenbaum', 'Edward Walson', 'Javier Aguirresarobe', 'Alisa Lepselter', 'Santo Loquasto']"
"$32,795",Young Detective Dee: Rise of the Sea Dragon,AMC Theaters,"September 26, 2013 (APAC)",,2 hr 14 min,Action Adventure Drama Fantasy,"From legendary action director Tsui Hark and the creators of international smash hit Detective Dee - Mystery Of The Phantom Flame comes the captivating tale of Dee Renjie's beginnings in the Imperial police force. His very first case, investigating reports of a sea monster terrorizing the town, reveals a sinister conspiracy of treachery and betrayal, leading to the highest reaches of the Imperial family.","['Carina Lau', 'Chien Sheng', 'Mark You-Ting Chao', 'Angelababy']","['Hark Tsui', 'Chia-Lu Chang', 'Kuo-Fu Chen', 'Hark Tsui', 'Kuo-Fu Chen', 'Nansun Shi', 'Hark Tsui', 'Kenji Kawai', 'Sung Fai Choi', 'Boyang Yu', 'Kwok-Keung Mak']"
"$19,030,375",Riddick,Universal Pictures,"September 4, 2013 (United Kingdom)",R,1 hr 59 min,,"Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.","['Vin Diesel', 'Karl Urban', 'Katee Sackhoff', 'Jordi Mollà']","['David Twohy', 'David Twohy', 'Jim Wheat', 'Ken Wheat', 'Vin Diesel', 'Ted Field', 'Graeme Revell', 'David Eggby', 'Tracy Adams', 'Joseph C. Nemec III']"
"$21,401,594",Safe Haven,Relativity Media,"February 13, 2013 (Philippines)",PG-13,1 hr 55 min,,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.","['Julianne Hough', 'Josh Duhamel', 'Cobie Smulders', 'David Lyons']","['Lasse Hallström', 'Dana Stevens', 'Gage Lansky', 'Nicholas Sparks', 'Marty Bowen', 'Wyck Godfrey', 'Ryan Kavanaugh', 'Nicholas Sparks', 'Deborah Lurie', 'Terry Stacey', 'Andrew Mondshein', 'Kara Lindstrom']"
"$25,775,847",Evil Dead,TriStar Pictures,"April 4, 2013 (6 markets)",R,1 hr 31 min,,"Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.","['Jane Levy', 'Shiloh Fernandez', 'Jessica Lucas', 'Lou Taylor Pucci']","['Fede Alvarez', 'Fede Alvarez', 'Rodo Sayagues', 'Sam Raimi', 'Bruce Campbell', 'Sam Raimi', 'Rob Tapert', 'Roque Baños', 'Aaron Morton', 'Bryan Shaw', 'Robert Gillies']"
"$27,487,144",42,Warner Bros.,"April 12, 2013 (Domestic)",PG-13,2 hr 8 min,,"In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.","['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford', 'Nicole Beharie']","['Brian Helgeland', 'Brian Helgeland', 'Thomas Tull', 'Mark Isham', 'Don Burgess', 'Peter McNulty', 'Kevin Stitt', 'Richard Hoover']"
"$9,336,957",The Mortal Instruments: City of Bones,Screen Gems,"August 21, 2013 (3 markets)",PG-13,2 hr 10 min,,"When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.","['Lily Collins', 'Jamie Campbell Bower', 'Robert Sheehan', 'Jemima West']","['Harald Zwart', 'Jessica Postigo', 'Cassandra Clare', 'Don Carmody', 'Robert Kulzer', 'Atli Örvarsson', 'Geir Hartly Andreassen', 'Jacqueline Carmody', 'François Séguin']"
"$187,289",Rush,Universal Pictures,"September 12, 2013 (EMEA)",R,2 hr 3 min,,The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,"['Daniel Brühl', 'Chris Hemsworth', 'Olivia Wilde', 'Alexandra Maria Lara']","['Ron Howard', 'Peter Morgan', 'Andrew Eaton', 'Eric Fellner', 'Brian Grazer', 'Ron Howard', 'Peter Morgan', 'Brian Oliver', 'Hans Zimmer', 'Anthony Dod Mantle', 'Daniel P. Hanley', 'Mike Hill', 'Mark Digby']"
,Police Story: Lockdown,Well Go USA Entertainment,"December 24, 2013 (China, APAC)",,1 hr 50 min,Action Crime Drama Thriller,"A man looking for the release of a long-time prisoner takes a police officer, his daughter, and a group of strangers hostage.","['Jackie Chan', 'Ye Liu', 'Tian Jing', 'Tao Yin']","['Sheng Ding', 'Sheng Ding', 'Chao Lv', 'Shuying Chen', 'Ying Gao', 'Huijuan Gao', 'Jiani He', 'Yuhui Wei', 'Yang Xu', 'Alex Jia', 'Qingqing Liu', 'Zheng Lu', 'Jerry Ye', 'Loudboy', 'Yu Ding', 'Sheng Ding', 'Ismael Gomez III', 'Ligang Feng']"
"$17,325,307",The Internship,Twentieth Century Fox,"June 7, 2013 (Domestic)",PG-13,1 hr 59 min,,"Two salesmen whose careers have been torpedoed by the digital age find their way into a coveted internship at Google, where they must compete with a group of young, tech-savvy geniuses for a shot at employment.","['Vince Vaughn', 'Owen Wilson', 'Rose Byrne', 'Aasif Mandvi']","['Shawn Levy', 'Vince Vaughn', 'Jared Stern', 'Vince Vaughn', 'Shawn Levy', 'Vince Vaughn', 'Christophe Beck', 'Jonathan Brown', 'Dean Zimmerman', 'Tom Meyer']"
"$34,058,360",The Purge,Universal Pictures,"May 31, 2013 (United Kingdom)",R,1 hr 25 min,,"A wealthy family is held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.","['Ethan Hawke', 'Lena Headey', 'Max Burkholder', 'Adelaide Kane']","['James DeMonaco', 'James DeMonaco', 'Michael Bay', 'Jason Blum', 'Andrew Form', 'Brad Fuller', 'Sébastien K. Lemercier', 'Nathan Whitehead', 'Jacques Jouffret', 'Peter Gvozdas', 'Melanie Jones']"
"$3,423,508",Dhoom 3,Yash Raj Films,"December 19, 2013 (APAC)",,2 hr 52 min,Action Crime Drama Thriller,"Jai and Ali return to catch the clown thief, Sahir, who has targeted various branches of the Western Bank of Chicago.","['Aamir Khan', 'Katrina Kaif', 'Abhishek Bachchan', 'Uday Chopra']","['Vijay Krishna Acharya', 'Vijay Krishna Acharya', 'Aditya Chopra', 'Vijay Krishna Acharya', 'Aditya Chopra', 'Pritam Chakraborty', 'Julius Packiam', 'Sudeep Chatterjee', 'Ritesh Soni', 'Snigdha Basu', 'Sumit Basu', 'Rajnish Hedao']"
"$20,244,505",Pain & Gain,Paramount Pictures,"April 24, 2013 (Egypt)",R,2 hr 9 min,,A trio of bodybuilders in Florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong.,"['Mark Wahlberg', 'Dwayne Johnson', 'Anthony Mackie', 'Tony Shalhoub']","['Michael Bay', 'Christopher Markus', 'Stephen McFeely', 'Pete Collins', 'Michael Bay', 'Ian Bryce', 'Donald De Line', 'Steve Jablonsky', 'Ben Seresin', 'Tom Muldoon', 'Joel Negron', 'Jeffrey Beecroft']"
"$1,076,250",About Time,Universal Pictures,"September 4, 2013 (United Kingdom)",R,2 hr 3 min,Comedy Drama Fantasy Romance Sci-Fi,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.","['Domhnall Gleeson', 'Rachel McAdams', 'Bill Nighy', 'Lydia Wilson']","['Richard Curtis', 'Richard Curtis', 'Nicky Kentish Barnes', 'Tim Bevan', 'Eric Fellner', 'Nick Laird-Clowes', 'John Guleserian', 'Mark Day', 'John Paul Kelly']"
,American Dreams in China,,"May 17, 2013 (China)",,1 hr 52 min,Comedy Drama,"The story of three friends who build a successful English language school in China called ""New Dream"". This school helps the dreams of Chinese teenagers come true. Before they stood proudly in the American stock market, many stories happened with them.","['Xiaoming Huang', 'Dawei Tong', 'Chao Deng', 'Du Juan']","['Peter Ho-Sun Chan', 'Oi-Wah Lam', 'Ji Zhang', 'Zhiyong Zhou', 'Peter Ho-Sun Chan', 'Yuet-Jan Hui', 'Julie Majeski', 'Teddy Yoon', 'Peter Kam', 'Christopher Doyle', 'Yang Xiao', 'Li Sun']"
"$171,187",Snowpiercer,RADiUS-TWC,"August 1, 2013 (South Korea)",R,2 hr 6 min,Action Drama Sci-Fi Thriller,"In a future where a failed climate change experiment has killed all life except for the survivors who boarded the Snowpiercer (a train that travels around the globe), a new class system emerges.","['Chris Evans', 'Jamie Bell', 'Tilda Swinton', 'Ed Harris']","['Bong Joon Ho', 'Jacques Lob', 'Benjamin Legrand', 'Jean-Marc Rochette', 'Bong Joon Ho', 'Bong Joon Ho', 'Kelly Masterson', 'Park Chan-wook', 'Tae-hun Lee', 'Steven Nam', 'Jeong Tae-sung', 'Marco Beltrami', 'Hong Kyung-pyo', 'Steve M. Choe', 'Ondrej Nekvasil']"
"$16,101,552",Carrie,Screen Gems,"October 16, 2013 (Philippines)",R,1 hr 40 min,,"A shy girl, outcast by her peers and sheltered by her religious mother, unleashes telekinetic terror on her small town after being pushed too far at her senior prom.","['Chloë Grace Moretz', 'Julianne Moore', 'Gabriella Wilde', 'Portia Doubleday']","['Kimberly Peirce', 'Lawrence D. Cohen', 'Roberto Aguirre-Sacasa', 'Stephen King', 'Kevin Misher', 'Marco Beltrami', 'Steve Yedlin', 'Lee Percy', 'Nancy Richardson', 'Carol Spier']"
"$3,430",Finding Mr. Right,China Lion Film Distribution,"March 21, 2013 (China, APAC)",,2 hr 1 min,Comedy Romance,"A woman from Beijing, pregnant with the child of her rich married boyfriend flies to Seattle in order to deliver the baby. There she meets another Chinese immigrant man working as a driver, even as she finds her life beginning to change.","['Tang Wei', 'Xiubo Wu', 'Hai-Qing', 'Hongmei Mai']","['Xiaolu Xue', 'Xiaolu Xue', 'Mathew Tang', 'Peter Kam', 'Chi-Ying Chan', 'Ka-Fai Cheung', 'Chung-Man Yee']"
,The Fighter Pilot,,"December 21, 2013 (Japan)",,2 hr 24 min,Action Drama Mystery Romance War,"A young woman and her brother explore the history of their grandfather, who died in WW2. They start contacting the men who flew with him, asking them about who he was.","[""Jun'ichi Okada"", 'Haruma Miura', 'Mao Inoue', 'Gaku Hamada']","['Takashi Yamazaki', 'Takashi Yamazaki', 'Tamio Hayashi', 'Naoki Hyakuta', 'Hitoshi Endô', 'Keiichiro Moriya', 'Ryûhei Tsutsui', 'Taichi Ueda', 'Naoki Satô', 'Kôzô Shibasaki', 'Ryûji Miyajima', 'Anri Jôjô']"
,Miracle in Cell No. 7,,"January 24, 2013 (South Korea)",,2 hr 7 min,Comedy Drama,A story about the love between a mentally-ill father and his lovingly adorable daughter.,"['Ryu Seung-ryong', 'Kal So-won', 'Oh Dal-su', 'Jeong Man-sik']","['Hwan-kyung Lee', 'Hwan-kyung Lee', 'Yoo Yeong-ah', 'Hwang-seong Kim', 'Young-seok Kim', 'Min-ki Kim', 'Sang-Hun Lee', 'Lee Dong-jun', 'Kang Seung-gi', 'Jae-geun Choi', 'So-Yeon Kim', 'Hu-gyeong Lee']"
"$216,035",The Attorney,Well Go USA Entertainment,"December 19, 2013 (South Korea)",,2 hr 7 min,Drama,An ambitious tax attorney decides to represent an old friend in court.,"['Song Kang-ho', 'Kwak Do-won', 'Im Si-wan', 'Oh Dal-su']","['Woo-seok Yang', 'Yoon Hyeon-ho', 'Woo-seok Yang', 'Choi Jae-won', 'Moon-goo Jung', 'Cho Young-wuk', 'Tae-yun Lee', 'Kim Jae-beom', 'Kim Sang-beom', 'Ryu Seong-hie']"
"$14,034,764",The Family,Relativity Media,"September 13, 2013 (4 markets)",R,1 hr 51 min,,"The Manzoni family, a notorious Mafia clan, is relocated to Normandy, France, under the Witness Protection Program, where fitting in soon becomes challenging as their old habits die hard.","['Robert De Niro', 'Michelle Pfeiffer', 'Dianna Agron', ""John D'Leo""]","['Luc Besson', 'Luc Besson', 'Michael Caleo', 'Tonino Benacquista', 'Virginie Besson-Silla', 'Ryan Kavanaugh', 'Evgueni Galperine', 'Sacha Galperine', 'Thierry Arbogast', 'Julien Rey', 'Hugues Tissandier']"
"$14,157,367",Scary Movie V,Dimension Films,"April 8, 2013 (Hungary)",PG-13,1 hr 28 min,,"A couple begin to experience some unusual activity after bringing their lost nieces and nephew home. With the help of home-surveillance cameras, they learn they're being stalked by a nefarious demon.","['Simon Rex', 'Ashley Tisdale', 'Charlie Sheen', 'Lindsay Lohan']","['Malcolm D. Lee', 'David Zucker', 'David Zucker', 'Pat Proft', 'Shawn Wayans', 'Marlon Wayans', 'Buddy Johnson', 'Phil Beauman', 'Jason Friedberg', 'Aaron Seltzer', 'Phil Dornfeld', 'David Zucker', 'James L. Venable', 'Steven Douglas Smith', 'Sam Seig', 'Clark Hunter']"
"$12,691,415",R.I.P.D.,Universal Pictures,"July 17, 2013 (Iceland)",PG-13,1 hr 36 min,,"A cop killed by his own partner joins RIPD, an afterlife law enforcement department working to apprehend various monsters disguised as humans living on earth, and gets paired up with a smart-mouthed veteran.","['Ryan Reynolds', 'Jeff Bridges', 'Mary-Louise Parker', 'Kevin Bacon']","['Robert Schwentke', 'Phil Hay', 'Matt Manfredi', 'David Dobkin', 'Phil Hay', 'Matt Manfredi', 'Peter M. Lenkov', 'Lucas Marangon', 'Michael Fottrell', 'Neal H. Moritz', 'Mike Richardson', 'Christophe Beck', 'Alwin H. Küchler', 'Mark Helfrich', 'Alec Hammond']"
"$12,294",Tiny Times,China Lion Film Distribution,"June 27, 2013 (China)",,1 hr 56 min,Drama Romance,"When four best friends try and move forward in their work and personal life, they realize that trying to live their life's dream is more difficult than they imagine -- especially in the high fashion world of Shanghai.","['Mi Yang', 'Amber Kuo', 'Kai Ko', 'Rhydian Vaughan']","['Jingming Guo', 'Jingming Guo', 'Ann An', 'Jingming Guo', 'Adam Tsuei', 'Qi Weili', 'Chih-Chien Hou', 'Randy Che', 'Hsiao-Yun Ku', 'Chih-Hung Huang']"
,Suck Me Shakespeer,,"November 7, 2013 (EMEA)",,1 hr 59 min,Comedy,A comedy that follows an ex-convict who lands a position at a school that sits over the spot where money from one of his earlier robberies was stashed.,"[""Elyas M'Barek"", 'Karoline Herfurth', 'Katja Riemann', 'Jana Pallaske']","['Bora Dagtekin', 'Bora Dagtekin', 'Simon Hauschild', 'Christian Becker', 'Lena Schömann', 'Michael Beckmann', 'Christof Wahl', 'Charles Ladmiral', 'Zaz Montana', 'Matthias Müsse', 'Christian Schäfer']"
"$105,005",The Book Thief,Twentieth Century Fox,"November 8, 2013 (Domestic)",PG-13,2 hr 11 min,Drama War,"While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.","['Sophie Nélisse', 'Geoffrey Rush', 'Emily Watson', 'Ben Schnetzer']","['Brian Percival', 'Markus Zusak', 'Michael Petroni', 'Ken Blancato', 'Karen Rosenfelt', 'John Williams', 'Florian Ballhaus', 'John Wilson', 'Simon Elliott']"
"$15,891,055",Escape from Planet Earth,The Weinstein Company,"February 15, 2013 (Domestic)",PG,1 hr 29 min,,"Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet, Earth.","['Brendan Fraser', 'Sarah Jessica Parker', 'Jessica Alba', 'Rob Corddry']","['Cal Brunker', 'Bob Barlen', 'Cal Brunker', 'Stephen Fry', 'David Javerbaum', 'Dan Mazer', 'Tony Leech', 'Cory Edwards', 'Luke Carroll', 'Brian Inerfeld', 'Catherine Winder', 'Aaron Zigman', 'Matthew A. Ward', 'Matt Landon', 'Scott Winlaw', 'Barry E. Jackson']"
"$179,302",August: Osage County,The Weinstein Company,"December 27, 2013 (Domestic, LATAM)",R,2 hr 1 min,Comedy Drama,"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Oklahoma house they grew up in, and to the dysfunctional woman who raised them.","['Meryl Streep', 'Dermot Mulroney', 'Julia Roberts', 'Juliette Lewis']","['John Wells', 'Tracy Letts', 'Tracy Letts', 'George Clooney', 'Jean Doumanian', 'Grant Heslov', 'Steve Traxler', 'Gustavo Santaolalla', 'Adriano Goldman', 'Stephen Mirrione', 'David Gropman']"
