Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$10,017,575",In Her Shoes,Twentieth Century Fox,"September 28, 2005 (Jamaica)",PG-13,2 hr 10 min,Comedy Drama Romance,"Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed.","['Toni Collette', 'Cameron Diaz', 'Shirley MacLaine', 'Anson Mount']","['Curtis Hanson', 'Jennifer Weiner', 'Susannah Grant', 'Lisa Ellzey', 'Carol Fenelon', 'Curtis Hanson', 'Ridley Scott', 'Mark Isham', 'Terry Stacey', 'Lisa Zeno Churgin', 'Craig Kitson', 'Dan Davis']"
"$8,577,000",The Constant Gardener,Focus Features,"August 31, 2005 (Domestic)",R,2 hr 9 min,,A widower's transcontinental quest to find answers about his wife's death leads him to explosive secrets.,"['Ralph Fiennes', 'Rachel Weisz', 'Danny Huston', 'Hubert Koundé']","['Fernando Meirelles', 'Jeffrey Caine', 'John le Carré', 'Simon Channing Williams', 'Alberto Iglesias', 'César Charlone', 'Claire Simpson', 'Mark Tildesley']"
"$13,251,545",Stealth,Sony Pictures Releasing,"July 27, 2005 (Philippines)",PG-13,2 hr 1 min,,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control before it initiates the next world war.","['Josh Lucas', 'Jessica Biel', 'Jamie Foxx', 'Sam Shepard']","['Rob Cohen', 'W.D. Richter', 'Mike Medavoy', 'Neal H. Moritz', 'Laura Ziskin', 'BT', 'Dean Semler', 'Stephen E. Rivkin', 'Jonathan Lee', 'J. Michael Riva']"
"$9,800,000",Hostage,Miramax,"March 10, 2005 (Russia/CIS)",R,1 hr 53 min,Action Crime Drama Thriller,"When a family is held hostage, former hostage negotiator Jeff Talley arrives at the scene. Talley's own family is kidnapped and Talley must decide which is more important: saving a family he doesn't even know or saving his own family.","['Bruce Willis', 'Kevin Pollak', 'Serena Scott Thomas', 'Jimmy Bennett']","['Florent-Emilio Siri', 'Robert Crais', 'Doug Richardson', 'Mark Gordon', 'Arnold Rifkin', 'Bruce Willis', 'Bob Yari', 'Alexandre Desplat', 'Giovanni Fiore Coltellacci', 'Richard Byard', 'Olivier Gajan', 'Larry Fulton']"
"$24,182,961",Coach Carter,Paramount Pictures,"January 14, 2005 (Domestic)",PG-13,2 hr 16 min,,Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.,"['Samuel L. Jackson', 'Rick Gonzalez', ""Robert Ri'chard"", 'Rob Brown']","['Thomas Carter', 'Mark Schwahn', 'John Gatins', 'David Gale', 'Brian Robbins', 'Michael Tollin', 'Trevor Rabin', 'Sharone Meir', 'Peter E. Berger', 'Carlos Barbosa']"
,The King and the Clown,,"December 29, 2005 (South Korea)",,1 hr 59 min,Drama History,Two clowns living in Korea's Chosun Dynasty get arrested for staging a play that satirizes the king. They are dragged to the palace and threatened with execution but are given a chance to save their lives if they can make the king laugh.,"['Kam Woo-seong', 'Jung Jin-young', 'Kang Seong-yeon', 'Lee Joon-gi']","['Lee Joon-ik', 'Seok-Hwan Choi', 'Tae-woong Kim', 'Jin-wan Jeong', 'Lee Joon-ik', 'Byung-woo Lee', 'Gil-woong Ji', 'Kim Jae-beom', 'Kim Sang-beom', 'Seung-yong Kang']"
"$17,461,108","Yours, Mine & Ours",Paramount Pictures,"November 23, 2005 (Domestic)",PG,1 hr 28 min,,"A widowed Coast Guard Admiral and a widowed handbag designer fall in love and marry, much to the dismay of his 8 and her 10 children.","['Dennis Quaid', 'Rene Russo', ""Jerry O'Connell"", 'Sean Faris']","['Raja Gosnell', 'Ron Burch', 'David Kidd', 'Melville Shavelson', 'Mort Lachman', 'Madelyn Davis', 'Bob Carroll Jr.', 'Michael G. Nathanson', 'Robert Simonds', 'Christophe Beck', 'Theo van de Sande', 'Bruce Green', 'Stephen A. Rotter', 'Linda DeScenna']"
"$9,390,144",Lord of War,Lionsgate Films,"September 16, 2005 (Domestic)",R,2 hr 2 min,,An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.,"['Nicolas Cage', 'Ethan Hawke', 'Jared Leto', 'Bridget Moynahan']","['Andrew Niccol', 'Andrew Niccol', 'Nicolas Cage', 'Norman Golightly', 'Andreas Grosch', 'Andrew Niccol', 'Chris Roberts', 'Philippe Rousselet', 'Antonio Pinto', 'Amir Mokri', 'Zach Staenberg', 'Jean-Vincent Puzos']"
"$12,500,000",The Adventures of Sharkboy and Lavagirl 3-D,Dimension Films,"June 10, 2005 (Domestic)",PG,1 hr 33 min,Action Adventure Comedy Family Fantasy Sci-Fi,A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.,"['Cayden Boyd', 'George Lopez', 'Kristin Davis', 'David Arquette']","['Robert Rodriguez', 'Robert Rodriguez', 'Marcel Rodriguez', 'Racer Rodriguez', 'Elizabeth Avellan', 'John Debney', 'Graeme Revell', 'Robert Rodriguez', 'Robert Rodriguez', 'Robert Rodriguez']"
"$12,712,272",xXx: State of the Union,Revolution Studios,"April 21, 2005 (Finland)",PG-13,1 hr 41 min,Action Adventure Crime Sci-Fi Thriller,"Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States.","['Ice Cube', 'Samuel L. Jackson', 'Willem Dafoe', 'Scott Speedman']","['Lee Tamahori', 'Rich Wilkes', 'Simon Kinberg', 'Neal H. Moritz', 'Arne Schmidt', 'Marco Beltrami', 'David Tattersall', 'Mark Goldblatt', 'Todd E. Miller', 'Steven Rosenblum', 'Gavin Bocquet']"
"$12,077,236",House of Wax,Warner Bros.,"May 5, 2005 (APAC)",R,1 hr 53 min,,A group of teens are unwittingly stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,"['Chad Michael Murray', 'Paris Hilton', 'Elisha Cuthbert', 'Brian Van Holt']","['Jaume Collet-Serra', 'Charles Belden', 'Chad Hayes', 'Carey W. Hayes', 'Susan Downey', 'Joel Silver', 'Robert Zemeckis', 'John Ottman', 'Stephen F. Windon', 'Joel Negron', ""Graham 'Grace' Walker""]"
"$6,220,935",Prime,Universal Pictures,"October 28, 2005 (Domestic)",PG-13,1 hr 45 min,,"A career driven professional from Manhattan is wooed by a young painter, who also happens to be the son of her psychoanalyst.","['Uma Thurman', 'Meryl Streep', 'Bryan Greenberg', 'Jon Abrahams']","['Ben Younger', 'Ben Younger', 'Jennifer Todd', 'Suzanne Todd', 'Ryan Shore', 'William Rexer', 'Kristina Boden', 'Mark Ricker']"
"$19,020,655",Boogeyman,Screen Gems,"February 4, 2005 (Domestic)",PG-13,1 hr 29 min,,A young man tries to deal with the childhood terror that has never stopped haunting him.,"['Barry Watson', 'Emily Deschanel', 'Lucy Lawless', 'Skye McCole Bartusiak']","['Stephen Kay', 'Eric Kripke', 'Eric Kripke', 'Juliet Snowden', 'Stiles White', 'Sam Raimi', 'Rob Tapert', 'Joseph LoDuca', 'Bobby Bukowski', 'John Axelrad', 'Robert Gillies']"
"$13,427,872",Zathura: A Space Adventure,Sony Pictures Releasing,"November 11, 2005 (Domestic)",PG,1 hr 41 min,,Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.,"['Josh Hutcherson', 'Jonah Bobo', 'Dax Shepard', 'Tim Robbins']","['Jon Favreau', 'Chris Van Allsburg', 'David Koepp', 'John Kamps', 'Michael De Luca', 'Scott Kroopf', 'William Teitler', 'John Debney', 'Guillermo Navarro', 'Dan Lebental', 'J. Michael Riva']"
"$5,914,722",Valiant,Walt Disney Studios Motion Pictures,"March 25, 2005 (United Kingdom)",G,1 hr 16 min,,"At the height of World War II, a tiny wood pigeon enlists in the elite Royal Homing Pigeon Service to serve Britain, as the fearsome General Von Talon (Tim Curry) and his deadly squadron of falcons patrol the English Channel. Is he a war-hero in the making?","['Ewan McGregor', 'Ricky Gervais', 'Tim Curry', 'Jim Broadbent']","['Gary Chapman', 'George Webster', 'Jordan Katz', 'George Webster', 'George Melrod', 'Kevin Bernhardt', 'John H. Williams', 'George Fenton', 'John Fenner', 'Tiffany Hillkurtz', 'Jim Stewart', 'John Byrne']"
"$364,000",A History of Violence,New Line Cinema,"September 23, 2005 (EMEA, Domestic)",R,1 hr 36 min,,"A mild-mannered man becomes a local hero through an act of violence, which sets off repercussions that will shake his family to its very core.","['Viggo Mortensen', 'Maria Bello', 'Ed Harris', 'William Hurt']","['David Cronenberg', 'John Wagner', 'Vince Locke', 'Josh Olson', 'Chris Bender', 'J.C. Spink', 'Howard Shore', 'Peter Suschitzky', 'Ronald Sanders', 'Carol Spier']"
"$7,700,000",Son of the Mask,New Line Cinema,"February 11, 2005 (United Kingdom)",PG,1 hr 34 min,,"Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.","['Jamie Kennedy', 'Traylor Howard', 'Alan Cumming', 'Liam Falconer']","['Lawrence Guterman', 'Lance Khazei', 'Erica Huggins', 'Scott Kroopf', 'Randy Edelman', 'Greg Gardiner', 'Malcolm Campbell', 'John Coniglio', 'Debra Neil-Fisher', 'Leslie Dilley']"
"$12,855,321",Must Love Dogs,Warner Bros.,"July 29, 2005 (Domestic)",PG-13,1 hr 38 min,,"A thirty-something preschool teacher looks to the personals for a change of pace and a relationship, with hilarious results.","['Diane Lane', 'John Cusack', 'Elizabeth Perkins', 'Christopher Plummer']","['Gary David Goldberg', 'Claire Cook', 'Gary David Goldberg', 'Gary David Goldberg', 'Jennifer Todd', 'Suzanne Todd', 'Craig Armstrong', 'John Bailey', 'Roger Bondelli', 'Eric A. Sears', 'Naomi Shohan']"
"$15,488,870",Doom,Universal Pictures,"October 20, 2005 (APAC, EMEA)",R,1 hr 45 min,,Space Marines are sent to investigate strange events at a research facility on Mars but find themselves at the mercy of genetically enhanced killing machines.,"['Karl Urban', 'Rosamund Pike', 'Dwayne Johnson', 'Deobia Oparei']","['Andrzej Bartkowiak', 'Dave Callaham', 'Wesley Strick', 'Dave Callaham', 'Lorenzo di Bonaventura', 'John Wells', 'Clint Mansell', 'Tony Pierce-Roberts', 'Derek Brechin', 'Stephen Scott']"
"$12,211,986",Derailed,The Weinstein Company,"November 11, 2005 (Domestic)",R,1 hr 48 min,,"When two married business executives having an affair are blackmailed by a violent criminal, the two must turn the tables on him to save their families.","['Clive Owen', 'Jennifer Aniston', 'Vincent Cassel', 'Addison Timlin']","['Mikael Håfström', 'Stuart Beattie', 'James Siegel', 'Lorenzo di Bonaventura', 'Edward Shearmur', 'Peter Biziou', 'Peter Boyle', 'Andrew Laws']"
"$8,911,330",The Descent,Lionsgate Films,"July 8, 2005 (United Kingdom)",R,1 hr 39 min,Adventure Horror Thriller,"A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators.","['Shauna Macdonald', 'Natalie Mendoza', 'Alex Reid', 'Saskia Mulder']","['Neil Marshall', 'Neil Marshall', 'Christian Colson', 'David Julyan', 'Sam McCurdy', 'Jon Harris', 'Simon Bowles']"
"$12,804,793",Elektra,Twentieth Century Fox,"January 12, 2005 (Lesser Antilles)",PG-13,1 hr 37 min,,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.","['Jennifer Garner', 'Goran Visnjic', 'Will Yun Lee', 'Kirsten Zien']","['Rob Bowman', 'Mark Steven Johnson', 'Frank Miller', 'Zak Penn', 'Stuart Zicherman', 'M. Raven Metzner', 'Avi Arad', 'Gary Foster', 'Arnon Milchan', 'Christophe Beck', 'Bill Roe', 'Kevin Stitt', 'Graeme Murray']"
"$20,159,925",Kicking & Screaming,Universal Pictures,"May 13, 2005 (Domestic)",PG,1 hr 35 min,,"Family man Phil Weston, a lifelong victim of his father's competitive nature, takes on the coaching duties of a kids' soccer team, and soon realizes that he's also taking on his father's dysfunctional way of relating.","['Will Ferrell', 'Robert Duvall', 'Josh Hutcherson', 'Mike Ditka']","['Jesse Dylan', 'Leo Benvenuti', 'Steve Rudnick', 'Jimmy Miller', 'Mark Isham', 'Lloyd Ahern II', 'Stuart H. Pappé', 'Peter Teschner', 'Clayton Hartley']"
"$421,446","Good Night, and Good Luck.",Warner Independent Pictures (WIP),"September 16, 2005 (Italy)",PG,1 hr 33 min,,Broadcast journalist Edward R. Murrow looks to bring down Senator Joseph McCarthy.,"['David Strathairn', 'George Clooney', 'Patricia Clarkson', 'Jeff Daniels']","['George Clooney', 'George Clooney', 'Grant Heslov', 'Grant Heslov', 'Jim Papoulis', 'Robert Elswit', 'Stephen Mirrione', 'Jim Bissell']"
"$12,661,112",Æon Flux,Paramount Pictures,"December 1, 2005 (EMEA, APAC)",PG-13,1 hr 33 min,,"Æon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found.","['Charlize Theron', 'Frances McDormand', 'Sophie Okonedo', 'Marton Csokas']","['Karyn Kusama', 'Phil Hay', 'Matt Manfredi', 'Peter Chung', 'David Gale', 'Gregory Goodman', 'Martha Griffin', 'Gale Anne Hurd', 'Gary Lucchesi', 'Graeme Revell', 'Stuart Dryburgh', 'Jeff Gullo', 'Peter Honess', 'Plummy Tucker', 'Andrew McAlpine']"
"$5,805,559",Pooh's Heffalump Movie,Walt Disney Studios Motion Pictures,"February 4, 2005 (Poland)",G,1 hr 8 min,,"When Roo sets off on his own into the Hundred Acre Wood, he discovers a friendly and playful Heffalump named Lumpy.","['Jim Cummings', 'Brenda Blethyn', 'Kyle Stanger', 'John Fiedler']","['Frank Nissen', 'Brian Hohlfeld', 'Evan Spiliotopoulos', 'A.A. Milne', 'Jessica Koplos', 'Joel McNeely', 'Robert Fisher Jr.', 'Nancy Frazen', 'Anthony F. Rocco']"
"$10,618,711",Elizabethtown,Paramount Pictures,"October 14, 2005 (Domestic)",PG-13,2 hr 3 min,,"During a hometown memorial for his Kentucky-born father, a young man begins an unexpected romance with a too-good-to-be-true stewardess.","['Orlando Bloom', 'Kirsten Dunst', 'Susan Sarandon', 'Alec Baldwin']","['Cameron Crowe', 'Cameron Crowe', 'Cameron Crowe', 'Tom Cruise', 'Paula Wagner', 'Nancy Wilson', 'John Toll', 'David Moritz', 'Clay A. Griffith']"
"$9,275,000",Just Friends,New Line Cinema,"November 23, 2005 (Domestic)",PG-13,1 hr 36 min,Comedy Romance,"While visiting his hometown during Christmas, a man comes face-to-face with his old high-school crush and best friend--a woman whose rejection of him turned him into a ferocious womanizer.","['Ryan Reynolds', 'Amy Smart', 'Anna Faris', 'Chris Klein']","['Roger Kumble', ""Adam 'Tex' Davis"", 'Chris Bender', 'Bill Johnson', 'Michael Ohoven', 'J.C. Spink', 'William Vince', 'Jeff Cardoni', 'Anthony B. Richmond', 'Jeff Freeman', 'Robb Wilson King']"
"$10,600,000",Unleashed,Rogue Pictures,"February 2, 2005 (France)",R,1 hr 43 min,,A man enslaved by the mob since childhood and raised into behaving like a human attack dog escapes his captors and attempts to start a new life.,"['Jet Li', 'Bob Hoskins', 'Morgan Freeman', 'Kerry Condon']","['Louis Leterrier', 'Luc Besson', 'Luc Besson', 'Steven Chasman', 'Jet Li', 'Neil Davidge', 'Massive Attack', 'Pierre Morel', 'Nicolas Trembasiewicz', 'Jacques Bufnoir']"
"$21,905,089",Diary of a Mad Black Woman,Lionsgate Films,"February 25, 2005 (Domestic)",PG-13,1 hr 56 min,,A couple's seemingly solid marriage begins to crumble when the wife discovers that her husband intends to divorce her.,"['Kimberly Elise', 'Steve Harris', 'Tyler Perry', 'Cicely Tyson']","['Darren Grant', 'Tyler Perry', 'Tyler Perry', 'Reuben Cannon', 'Tyler Perry', 'Tyler Perry', 'Elvin Ross', 'David Claessen', 'Terilyn A. Shropshire', 'Ina Mayhew']"
"$12,400,125",Fever Pitch,Twentieth Century Fox,"April 7, 2005 (Puerto Rico)",PG-13,1 hr 44 min,,Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.,"['Drew Barrymore', 'Jimmy Fallon', 'Jason Spevack', 'Jack Kehler']","['Bobby Farrelly', 'Peter Farrelly', 'Lowell Ganz', 'Babaloo Mandel', 'Nick Hornby', 'Drew Barrymore', 'Alan Greenspan', 'Nancy Juvonen', 'Gil Netter', 'Amanda Posey', 'Bradley Thomas', 'Craig Armstrong', 'Matthew F. Leonetti', 'Alan Baumgarten', 'Maher Ahmad']"
"$324,857",Capote,Sony Pictures Classics,"September 30, 2005 (Domestic)",R,1 hr 54 min,,"In 1959, Truman Capote learns of the murder of a Kansas family and decides to write a book about the case. While researching for his novel In Cold Blood, Capote forms a relationship with one of the killers, Perry Smith, who is on death row.","['Philip Seymour Hoffman', 'Clifton Collins Jr.', 'Catherine Keener', 'Allie Mickelson']","['Bennett Miller', 'Dan Futterman', 'Gerald Clarke', 'Caroline Baron', 'Michael Ohoven', 'William Vince', 'Mychael Danna', 'Adam Kimmel', 'Christopher Tellefsen', 'Jess Gonchor']"
"$780,408",Broken Flowers,Focus Features,"August 5, 2005 (Domestic)",R,1 hr 46 min,Comedy Drama Mystery Romance,"As the extremely withdrawn Don Johnston is dumped by his latest woman, he receives an anonymous letter from a former lover informing him that he has a son who may be looking for him. A freelance sleuth neighbor moves Don to embark on a cross-country search for his old flames in search of answers.","['Bill Murray', 'Jessica Lange', 'Sharon Stone', 'Julie Delpy']","['Jim Jarmusch', 'Jim Jarmusch', 'Bill Raden', 'Sara Driver', 'Jon Kilik', 'Stacey Smith', 'Mulatu Astatke', 'Frederick Elmes', 'Jay Rabinowitz', 'Mark Friedberg']"
"$11,129,580",The Wedding Date,Universal Pictures,"February 4, 2005 (Domestic)",PG-13,1 hr 30 min,,"Single-girl anxiety causes Kat Ellis to hire a male escort to pose as her boyfriend at her sister's wedding. Her plan, an attempt to dupe her ex-fiancé, who dumped her a couple years prior, proves to be her undoing.","['Dermot Mulroney', 'Debra Messing', 'Jack Davenport', 'Amy Adams']","['Clare Kilner', 'Elizabeth Young', 'Dana Fox', 'Jessica Bendinger', 'Paul Brooks', 'Michelle Chydzik Sowa', 'Nathalie Marciano', 'Blake Neely', 'Oliver Curtis', 'Mary Finlay', 'Tom Burton']"
"$10,221,705",Land of the Dead,Universal Pictures,"June 24, 2005 (Domestic)",R,1 hr 33 min,,"The living dead have taken over the world, and the last humans live in a walled city to protect themselves as they come to grips with the situation.","['John Leguizamo', 'Asia Argento', 'Simon Baker', 'Dennis Hopper']","['George A. Romero', 'George A. Romero', 'Mark Canton', 'Bernie Goldmann', 'Peter Grunwald', 'Reinhold Heil', 'Johnny Klimek', 'Miroslaw Baszak', 'Michael Doherty', 'Arvinder Greywal']"
"$12,020,807",Get Rich or Die Tryin',Paramount Pictures,"November 9, 2005 (Domestic)",R,1 hr 57 min,,A tale of an inner city drug dealer who turns away from a life of crime to pursue his passion of rap music.,"['50 Cent', 'Joy Bryant', 'Adewale Akinnuoye-Agbaje', 'Omar Benson Miller']","['Jim Sheridan', 'Jim Sheridan', 'Terence Winter', 'Jimmy Iovine', 'Chris Lighty', 'Paul Rosenberg', 'Jim Sheridan', 'Gavin Friday', 'Quincy Jones', 'Maurice Seezer', 'Declan Quinn', 'Roger Barton', 'Conrad Buff IV', 'Mark Geraghty']"
"$11,752,917",The Fog,Revolution Studios,"October 14, 2005 (Domestic)",PG-13,1 hr 40 min,,"A thick mist full of vengeful spirits haunts a prosperous island town off the coast of Oregon, as its inhabitants try to learn their town's dark secret in order to stop it.","['Tom Welling', 'Maggie Grace', 'Selma Blair', 'DeRay Davis']","['Rupert Wainwright', 'Cooper Layne', 'John Carpenter', 'Debra Hill', 'John Carpenter', 'David Foster', 'Grace Gilroy', 'Debra Hill', 'Graeme Revell', 'Nathan Hope', 'Dennis Virkler', 'Michael Diner', 'Graeme Murray']"
"$7,057,854",Into the Blue,Sony Pictures Releasing,"January 12, 2005 (Indonesia)",PG-13,1 hr 50 min,Action Adventure Crime Thriller,Four divers cross paths with drug smugglers in the Bahamas.,"['Paul Walker', 'Jessica Alba', 'Scott Caan', 'Ashley Scott']","['John Stockwell', 'Matt Johnson', 'David Zelon', 'Paul Haslinger', 'Shane Hurlbut', 'Nicolas De Toth', 'Dennis Virkler', 'Maia Javan']"
"$9,626,287",Deuce Bigalow: European Gigolo,Sony Pictures Releasing,"August 12, 2005 (Domestic)",R,1 hr 23 min,,"Deuce is tricked again into man-whoring by T.J., only in Amsterdam while other man-whores are being murdered in his midst.","['Rob Schneider', 'Eddie Griffin', 'Jeroen Krabbé', 'Til Schweiger']","['Mike Bigelow', 'Harris Goldberg', 'Rob Schneider', 'Rob Schneider', 'Rob Schneider', 'David Garrett', 'Jason Ward', 'Jack Giarraputo', 'Adam Sandler', 'John Schneider', 'James L. Venable', 'Marc Felperlaan', 'Peck Prior', 'Sandy S. Solowitz', 'Benedict Schillemans']"
,Dark Water,,"July 26, 2002 (Taiwan)",PG-13,1 hr 45 min,Drama Horror Mystery,"A mother and daughter, still wounded from a bitter custody dispute, hole up in a run-down apartment building, where they are targeted by the ghost of a former resident.","['Jennifer Connelly', 'Ariel Gade', 'John C. Reilly', 'Tim Roth']","['Walter Salles', 'Kôji Suzuki', 'Hideo Nakata', 'Takashige Ichise', 'Rafael Yglesias', 'Doug Davison', 'Roy Lee', 'Bill Mechanic', 'Angelo Badalamenti', 'Affonso Beato', 'Daniel Rezende', 'Thérèse DePrez']"
"$7,576,593",A Lot Like Love,Walt Disney Studios Motion Pictures,"April 22, 2005 (Domestic)",PG-13,1 hr 47 min,,Unacquainted Emily and Oliver join the mile-high club together on the way from LAX to NYC--end of story. Except that they keep meeting constantly over the next seven years..,"['Ashton Kutcher', 'Amanda Peet', 'Taryn Manning', 'Aimee Garcia']","['Nigel Cole', 'Colin Patrick Lynch', 'Armyan Bernstein', 'Kevin J. Messick', 'Alex Wurman', 'John de Borman', 'Susan Littenberg', 'Tom Meyer']"
"$68,447",Oliver Twist,Sony Pictures Releasing,"September 23, 2005 (Domestic)",PG-13,2 hr 10 min,,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.","['Barney Clark', 'Ben Kingsley', 'Jeremy Swift', 'Ian McNeice']","['Roman Polanski', 'Charles Dickens', 'Ronald Harwood', 'Robert Benmussa', 'Roman Polanski', 'Alain Sarde', 'Rachel Portman', 'Pawel Edelman', 'Hervé de Luze', 'Allan Starski']"
"$9,833,340",The Sisterhood of the Traveling Pants,Warner Bros.,"June 1, 2005 (Domestic)",PG,1 hr 59 min,,Four best girlfriends hatch a plan to stay connected with one another as their lives start off in different directions: they pass around a pair of secondhand jeans that fits each of their bodies perfectly.,"['Amber Tamblyn', 'Alexis Bledel', 'America Ferrera', 'Blake Lively']","['Ken Kwapis', 'Ann Brashares', 'Delia Ephron', 'Elizabeth Chandler', 'Debra Martin Chase', 'Denise Di Novi', 'Broderick Johnson', 'Andrew A. Kosove', 'Cliff Eidelman', 'John Bailey', 'Kathryn Himoff', 'Gae S. Buckley']"
"$10,086,680",Serenity,Universal Pictures,"September 29, 2005 (Australia)",PG-13,1 hr 59 min,,The crew of the ship Serenity try to evade an assassin sent to recapture telepath River.,"['Nathan Fillion', 'Gina Torres', 'Chiwetel Ejiofor', 'Alan Tudyk']","['Joss Whedon', 'Joss Whedon', 'Barry Mendel', 'David Newman', 'Jack N. Green', 'Lisa Lassek', 'Barry Chusid']"
"$5,158,795",The Ringer,Fox Searchlight,"December 23, 2005 (Domestic)",PG-13,1 hr 34 min,Comedy Sport,A young guy's only option to erase a really bad debt is to rig the Special Olympics by posing as a contestant.,"['Johnny Knoxville', 'Katherine Heigl', 'Brian Cox', 'Jed Rees']","['Barry W. Blaustein', 'Ricky Blitt', 'Bobby Farrelly', 'Peter Farrelly', 'John Jacobs', 'Bradley Thomas', 'Mark Mothersbaugh', 'Mark Irwin', 'George Folsey Jr.', 'Arlan Jay Vetter']"
"$479,587",Magnificent Desolation: Walking on the Moon,IMAX,"September 23, 2005 (Domestic)",,40 min,Animation Documentary Short,"This program strives to give the viewer an impression of what it is like to actually be on the moon. It provides a romantic, inspirational depiction of the Apollo astronauts travels on the moon peppered by their quotations of their impressions.","['Tom Hanks', 'John Corbett', 'Andrew Husmann', 'Bryan Cranston']","['Mark Cowen', 'Tom Hanks', 'Mark Cowen', 'Christopher G. Cowen', 'Mark Cowen', 'Gary Goetzman', 'Tom Hanks', 'Mark Herzog', 'Blake Neely', 'Sean MacLeod Phillips', 'Billy Schinski', 'Charles Dwight Lee']"
,Yamato,,"December 17, 2005 (Japan)",,2 hr 25 min,Drama History War,"The movie follows 3 Japanese friends from embarking on Yamato, the world's largest battleship, until it's sunk 3 1/2 years later on April 7, 1945 on it's way to Okinawa to stop American advance at the end of WWII.","['Takashi Sorimachi', 'Shidô Nakamura', 'Kyôka Suzuki', ""Ken'ichi Matsuyama""]","[""Jun'ya Satô"", 'Jun Henmi', ""Jun'ya Satô"", ""Jun'ya Satô"", 'Haruki Kadokawa', 'Noriko Koyanagi', 'Joe Hisaishi', 'Yoshitaka Sakamoto', 'Takeo Yoneda']"
"$9,178,233",Dreamer,DreamWorks Distribution,"October 21, 2005 (Domestic, EMEA)",PG,1 hr 46 min,,"Cale Crane catalyzes the rescue and rehabilitation of Sonador, a race horse with a broken leg.","['Kurt Russell', 'Dakota Fanning', 'Oded Fehr', 'Kris Kristofferson']","['John Gatins', 'John Gatins', 'Brian Robbins', 'Michael Tollin', 'John Debney', 'Fred Murphy', 'David Rosenbloom', 'Brent Thomas']"
,Always: Sunset on Third Street,,"November 5, 2005 (Japan)",,2 hr 13 min,Comedy Drama Family,"Leaving her provincial home, teenage Mutsuko arrives in Tokyo by train to take a job in a major automotive company but finds that she is employed by a small auto repair shop owned by Norifumi Suzuki. Suzuki's hair-trigger temper is held somewhat in check by the motherly instincts of his wife, Tomoe, and his young son Ippei immediately bonds with Mutsuko as if she were his older sister. The Suzuki shop lies almost in the shadow of the Tokyo Tower as it rises steadily above the skyline during construction in 1958. Others in the neighborhood also are striving to better themselves as Japan continues to emerge from the shadow of war. Hiromi has just abandoned her shady life as a dancer to start a sake bar. Abandoned by his single mother, young Junnosuke is first handed off to Hiromi but she passes him off to Ryunosuke Chagawa, a struggling writer who runs a candy shop and only manages to sell adventure stories for boys as his serious novels continue to be rejected. Junnosuke is an avid reader of Chagawa's stories and begins to idolize him upon learning about his authorship. Junnosuke also writes stories, and makes friends with Ippei and others when they discover his tales that show Japan in the hi-tech future of the 21st century.","['Maki Horikita', 'Hidetaka Yoshioka', ""Shin'ichi Tsutsumi"", 'Koyuki']","['Takashi Yamazaki', 'Ryôhei Saigan', 'Takashi Yamazaki', 'Ryôta Kosawa', 'Chikahiro Ando', 'Keiichiro Moriya', 'Nozomu Takahashi', 'Naoki Satô', 'Kôzô Shibasaki', 'Ryûji Miyajima', 'Anri Jôjô']"
"$154,590",The Producers,Universal Pictures,"December 16, 2005 (Domestic)",PG-13,2 hr 14 min,,"After putting together another Broadway flop, down-on-his-luck producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show.","['Nathan Lane', 'Matthew Broderick', 'Uma Thurman', 'Will Ferrell']","['Susan Stroman', 'Mel Brooks', 'Thomas Meehan', 'Mel Brooks', 'Mel Brooks', 'Thomas Meehan', 'Mel Brooks', 'Mel Brooks', 'Jonathan Sanger', 'Glen Kelly', 'John Bailey', 'Charles Minsky', 'Steven Weisberg', 'Mark Friedberg']"
